rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating
14981,2005-08-22 07:19:05,2005-08-26 03:08:05,NOLEN,1,Lethbridge,EGG IGBY,4,2.99,20.99,PG
14982,2005-08-22 07:20:55,2005-08-31 04:35:55,TIRADO,2,Woodridge,LADY STAGE,4,4.99,14.99,PG
14983,2005-08-22 07:32:23,2005-08-30 11:39:23,WHITING,1,Lethbridge,SHANE DARKNESS,5,2.99,22.99,PG
14984,2005-08-22 07:35:31,2005-08-30 02:32:31,MCWHORTER,1,Lethbridge,GOSFORD DONNIE,5,4.99,17.99,G
14985,2005-08-22 07:35:56,2005-08-29 13:17:56,HERNANDEZ,1,Lethbridge,HUNCHBACK IMPOSSIBLE,4,4.99,28.99,PG-13
14986,2005-08-22 07:37:24,2005-08-23 04:22:24,HORTON,1,Lethbridge,FOOL MOCKINGBIRD,3,4.99,24.99,PG
14987,2005-08-22 07:41:08,2005-08-24 03:15:08,WARREN,2,Woodridge,FORRESTER COMANCHEROS,7,4.99,22.99,NC-17
14988,2005-08-22 07:46:05,2005-08-29 06:43:05,FOX,2,Woodridge,INDIAN LOVE,4,0.99,26.99,NC-17
14989,2005-08-22 07:47:07,2005-08-26 04:42:07,BELL,1,Lethbridge,FIDELITY DEVIL,5,4.99,11.99,G
14990,2005-08-22 07:48:01,2005-08-24 06:41:01,KELLEY,2,Woodridge,TEQUILA PAST,6,4.99,17.99,PG
14991,2005-08-22 07:50:44,2005-08-30 06:32:44,WILLIS,2,Woodridge,CLASH FREDDY,6,2.99,12.99,G
14992,2005-08-22 07:51:47,2005-08-25 08:17:47,PULLEN,1,Lethbridge,WEST LION,4,4.99,29.99,G
14993,2005-08-22 07:52:18,2005-08-27 02:13:18,NEUMANN,2,Woodridge,RUGRATS SHAKESPEARE,4,0.99,16.99,PG-13
14994,2005-08-22 07:52:24,2005-08-26 09:57:24,FORTIER,2,Woodridge,GARDEN ISLAND,3,4.99,21.99,G
14995,2005-08-22 07:52:31,2005-08-24 05:16:31,CRAWLEY,2,Woodridge,TRAP GUYS,3,4.99,11.99,G
14996,2005-08-22 07:52:41,2005-08-29 02:35:41,CURRIER,2,Woodridge,DUMBO LUST,5,0.99,17.99,NC-17
14997,2005-08-22 07:53:00,2005-08-28 03:47:00,HERNANDEZ,2,Woodridge,MOONWALKER FOOL,5,4.99,12.99,G
14998,2005-08-22 07:53:14,2005-08-24 03:46:14,SIMMONS,2,Woodridge,STEEL SANTA,4,4.99,15.99,NC-17
14999,2005-08-22 07:54:47,2005-08-23 08:39:47,HIATT,2,Woodridge,ROSES TREASURE,5,4.99,23.99,PG-13
15000,2005-08-22 07:54:58,2005-08-24 12:46:58,PERKINS,2,Woodridge,PIANIST OUTFIELD,6,0.99,25.99,NC-17
15001,2005-08-22 08:00:49,2005-08-27 05:53:49,FOX,2,Woodridge,NOTORIOUS REUNION,7,0.99,9.99,NC-17
15002,2005-08-22 08:06:00,2005-08-24 10:48:00,FRAZIER,1,Lethbridge,TROOPERS METAL,3,0.99,20.99,R
15003,2005-08-22 08:11:24,2005-08-28 08:49:24,PIERCE,1,Lethbridge,SWEETHEARTS SUSPECTS,3,0.99,13.99,G
15004,2005-08-22 08:15:21,2005-08-28 10:35:21,SELBY,2,Woodridge,WILLOW TRACY,6,2.99,22.99,R
15005,2005-08-22 08:15:44,2005-08-24 09:52:44,MAULDIN,1,Lethbridge,OPEN AFRICAN,7,4.99,16.99,PG
15006,2005-08-22 08:20:15,2005-08-23 11:57:15,RUSSELL,2,Woodridge,PACIFIC AMISTAD,3,0.99,27.99,G
15007,2005-08-22 08:21:21,2005-08-27 04:44:21,STEPHENS,2,Woodridge,SLEUTH ORIENT,4,0.99,25.99,NC-17
15008,2005-08-22 08:24:32,2005-08-31 13:48:32,JIMENEZ,2,Woodridge,DAUGHTER MADIGAN,3,4.99,13.99,PG-13
15009,2005-08-22 08:27:27,2005-08-26 05:57:27,BUNN,1,Lethbridge,TAXI KICK,4,0.99,23.99,PG-13
15010,2005-08-22 08:30:17,2005-08-29 13:24:17,HOWLAND,2,Woodridge,ARIZONA BANG,3,2.99,28.99,PG
15011,2005-08-22 08:31:07,2005-08-24 04:47:07,WAGGONER,2,Woodridge,MOONWALKER FOOL,5,4.99,12.99,G
15012,2005-08-22 08:42:32,2005-08-28 05:04:32,GRESHAM,1,Lethbridge,GAMES BOWFINGER,7,4.99,17.99,PG-13
15013,2005-08-22 08:42:45,2005-08-24 05:20:45,REYES,1,Lethbridge,ANTHEM LUKE,5,4.99,16.99,PG-13
15014,2005-08-22 08:43:11,2005-08-31 02:55:11,LEONE,2,Woodridge,SLEEPING SUSPECTS,7,4.99,13.99,PG-13
15015,2005-08-22 08:43:50,2005-08-31 06:53:50,WHITE,1,Lethbridge,PET HAUNTING,3,0.99,11.99,PG
15016,2005-08-22 08:47:35,2005-08-28 14:23:35,TOMLIN,2,Woodridge,CROSSROADS CASUALTIES,5,2.99,20.99,G
15017,2005-08-22 08:47:44,2005-08-29 08:16:44,SHAW,2,Woodridge,SUNSET RACER,6,0.99,28.99,NC-17
15018,2005-08-22 08:52:38,2005-08-25 08:08:38,ADAM,2,Woodridge,BOOGIE AMELIE,6,4.99,11.99,R
15019,2005-08-22 08:52:53,2005-08-25 13:07:53,ROBB,1,Lethbridge,RUN PACIFIC,3,0.99,25.99,R
15020,2005-08-22 08:54:12,2005-08-27 04:54:12,WADE,1,Lethbridge,SALUTE APOLLO,4,2.99,29.99,R
15021,2006-02-14 15:16:03,,HAYES,2,Woodridge,BOUND CHEAPER,5,0.99,17.99,PG
15022,2005-08-22 08:55:43,2005-08-31 05:35:43,SEWARD,1,Lethbridge,BAREFOOT MANCHURIAN,6,2.99,15.99,G
15023,2005-08-22 08:56:48,2005-08-29 08:13:48,HALE,1,Lethbridge,BLADE POLISH,5,0.99,10.99,PG-13
15024,2005-08-22 08:57:10,2005-08-24 10:39:10,DIXON,2,Woodridge,HANKY OCTOBER,5,2.99,26.99,NC-17
15025,2005-08-22 08:57:24,2005-08-24 06:09:24,DOUGLAS,1,Lethbridge,INDEPENDENCE HOTEL,5,0.99,21.99,NC-17
15026,2005-08-22 09:01:52,2005-08-28 09:21:52,WARD,1,Lethbridge,VIRGIN DAISY,6,4.99,29.99,PG-13
15027,2005-08-22 09:03:04,2005-08-29 04:03:04,LYMAN,1,Lethbridge,BINGO TALENTED,5,2.99,22.99,PG-13
15028,2005-08-22 09:03:44,2005-08-30 11:28:44,BAKER,2,Woodridge,UNFAITHFUL KILL,7,2.99,12.99,R
15029,2005-08-22 09:04:53,2005-08-25 09:03:53,DIXON,2,Woodridge,JERICHO MULAN,3,2.99,29.99,NC-17
15030,2005-08-22 09:10:21,2005-08-24 06:00:21,MENARD,1,Lethbridge,PRIDE ALAMO,6,0.99,20.99,NC-17
15031,2005-08-22 09:11:48,2005-08-27 06:11:48,HOULE,2,Woodridge,STREETCAR INTENTIONS,5,4.99,11.99,R
15032,2005-08-22 09:14:09,2005-08-25 09:50:09,DELOACH,1,Lethbridge,RUGRATS SHAKESPEARE,4,0.99,16.99,PG-13
15033,2005-08-22 09:25:24,2005-08-28 09:56:24,BERRY,1,Lethbridge,LOSE INCH,3,0.99,18.99,R
15034,2005-08-22 09:33:08,2005-08-29 13:04:08,LYNCH,1,Lethbridge,EXPECATIONS NATURAL,5,4.99,26.99,PG-13
15035,2005-08-22 09:34:32,2005-08-28 10:23:32,TUBBS,2,Woodridge,BIRD INDEPENDENCE,6,4.99,14.99,G
15036,2005-08-22 09:36:00,2005-08-23 08:12:00,BARRETT,1,Lethbridge,CROSSROADS CASUALTIES,5,2.99,20.99,G
15037,2005-08-22 09:36:33,2005-08-31 11:20:33,FULLER,1,Lethbridge,WONKA SEA,6,2.99,24.99,NC-17
15038,2005-08-22 09:37:27,2005-08-23 14:39:27,WILLIAMS,2,Woodridge,GOLDMINE TYCOON,6,0.99,20.99,R
15039,2005-08-22 09:37:54,2005-08-28 12:23:54,CUNNINGHAM,2,Woodridge,CUPBOARD SINNERS,4,2.99,29.99,R
15040,2005-08-22 09:41:09,2005-08-23 12:49:09,GUAJARDO,1,Lethbridge,PURPLE MOVIE,4,2.99,9.99,R
15041,2005-08-22 09:43:18,2005-08-23 11:04:18,MACKENZIE,2,Woodridge,HIGHBALL POTTER,6,0.99,10.99,R
15042,2005-08-22 09:47:37,2005-08-31 04:42:37,PITT,1,Lethbridge,SPIRITED CASUALTIES,5,0.99,20.99,PG-13
15043,2005-08-22 09:49:32,2005-08-28 13:50:32,LANE,1,Lethbridge,SPLASH GUMP,5,0.99,16.99,PG
15044,2005-08-22 09:51:54,2005-08-31 12:45:54,FENNELL,2,Woodridge,WONDERLAND CHRISTMAS,4,4.99,19.99,PG
15045,2005-08-22 09:53:23,2005-08-26 10:09:23,PERKINS,1,Lethbridge,SATURDAY LAMBS,3,4.99,28.99,G
15046,2005-08-22 09:54:54,2005-08-26 07:34:54,GILLETTE,1,Lethbridge,FRENCH HOLIDAY,5,4.99,22.99,PG
15047,2005-08-22 09:57:16,2005-08-23 11:39:16,MARTINEZ,2,Woodridge,ESCAPE METROPOLIS,7,2.99,20.99,R
15048,2005-08-22 10:00:04,2005-08-26 08:26:04,ALLEN,1,Lethbridge,OLEANDER CLUE,5,0.99,12.99,PG
15049,2005-08-22 10:06:28,2005-08-26 15:12:28,FORD,2,Woodridge,GABLES METROPOLIS,3,0.99,17.99,PG
15050,2005-08-22 10:07:52,2005-08-23 04:45:52,PIERCE,2,Woodridge,SUN CONFESSIONS,5,0.99,9.99,R
15051,2005-08-22 10:08:50,2005-08-28 10:23:50,FARNSWORTH,1,Lethbridge,FICTION CHRISTMAS,4,0.99,14.99,PG
15052,2005-08-22 10:09:19,2005-08-31 09:27:19,ROBERTSON,2,Woodridge,LAWRENCE LOVE,7,0.99,23.99,NC-17
15053,2005-08-22 10:13:09,2005-08-28 12:42:09,HURTADO,1,Lethbridge,DIVORCE SHINING,3,2.99,21.99,G
15054,2005-08-22 10:14:33,2005-08-25 15:07:33,TURNER,2,Woodridge,KNOCK WARLOCK,4,2.99,21.99,PG-13
15055,2005-08-22 10:14:39,2005-08-25 07:25:39,WEBB,2,Woodridge,CHANCE RESURRECTION,3,2.99,22.99,R
15056,2005-08-22 10:15:54,2005-08-25 07:21:54,BARCLAY,2,Woodridge,HEAD STRANGER,4,4.99,28.99,R
15057,2005-08-22 10:19:58,2005-08-28 05:12:58,ROBINSON,2,Woodridge,WORKING MICROCOSMOS,4,4.99,22.99,R
15058,2005-08-22 10:20:55,2005-08-26 12:37:55,CRAIG,2,Woodridge,SEABISCUIT PUNK,6,2.99,28.99,NC-17
15059,2005-08-22 10:22:00,2005-08-29 07:01:00,PFEIFFER,1,Lethbridge,TIES HUNGER,3,4.99,28.99,R
15060,2005-08-22 10:24:32,2005-08-31 11:17:32,RICHARDSON,1,Lethbridge,MOULIN WAKE,4,0.99,20.99,PG-13
15061,2005-08-22 10:29:44,2005-08-24 14:40:44,WASHINGTON,2,Woodridge,RUSH GOODFELLAS,3,0.99,20.99,PG
15062,2005-08-22 10:34:39,2005-08-26 13:09:39,DIXON,2,Woodridge,WARS PLUTO,5,2.99,15.99,G
15063,2005-08-22 10:39:51,2005-08-25 16:03:51,KING,2,Woodridge,DROP WATERFRONT,6,4.99,20.99,R
15064,2005-08-22 10:41:58,2005-08-28 13:34:58,SIKES,1,Lethbridge,EFFECT GLADIATOR,6,0.99,14.99,PG
15065,2005-08-22 10:46:44,2005-08-27 09:40:44,EASTER,1,Lethbridge,BUCKET BROTHERHOOD,7,4.99,27.99,PG
15066,2005-08-22 10:49:06,2005-08-23 10:25:06,ASHCRAFT,2,Woodridge,MOON BUNCH,7,0.99,20.99,PG
15067,2005-08-22 10:49:21,2005-08-24 09:01:21,BLAKELY,1,Lethbridge,SLEEPY JAPANESE,4,2.99,25.99,PG
15068,2005-08-22 10:50:13,2005-08-26 05:04:13,LEONE,1,Lethbridge,REDEMPTION COMFORTS,3,2.99,20.99,NC-17
15069,2005-08-22 10:55:42,2005-08-28 06:59:42,HENNING,2,Woodridge,CAUSE DATE,3,2.99,16.99,R
15070,2005-08-22 10:55:45,2005-08-26 09:23:45,CHEATHAM,1,Lethbridge,MONEY HAROLD,3,2.99,17.99,PG
15071,2005-08-22 10:58:43,2005-08-31 14:53:43,WINDHAM,2,Woodridge,BOUND CHEAPER,5,0.99,17.99,PG
15072,2005-08-22 10:58:45,2005-08-30 16:18:45,SCHOFIELD,2,Woodridge,NOTORIOUS REUNION,7,0.99,9.99,NC-17
15073,2005-08-22 11:01:15,2005-08-31 09:23:15,MARK,1,Lethbridge,SUNRISE LEAGUE,3,4.99,19.99,PG-13
15074,2005-08-22 11:02:52,2005-08-28 07:59:52,MCADAMS,2,Woodridge,PITY BOUND,5,4.99,19.99,NC-17
15075,2005-08-22 11:04:52,2005-08-30 05:06:52,ELROD,2,Woodridge,HOLIDAY GAMES,7,4.99,10.99,PG-13
15076,2005-08-22 11:05:34,2005-08-27 14:40:34,MILES,2,Woodridge,TRAMP OTHERS,4,0.99,27.99,PG
15077,2005-08-22 11:09:18,2005-08-29 08:41:18,BARCLAY,1,Lethbridge,POND SEATTLE,7,2.99,25.99,PG-13
15078,2005-08-22 11:09:31,2005-08-25 12:16:31,PETERS,2,Woodridge,PARIS WEEKEND,7,2.99,19.99,PG-13
15079,2005-08-22 11:09:56,2005-08-24 15:40:56,ASHER,2,Woodridge,WRONG BEHAVIOR,6,2.99,10.99,PG-13
15080,2005-08-22 11:11:51,2005-08-23 13:09:51,HENRY,1,Lethbridge,DANCING FEVER,6,0.99,25.99,G
15081,2005-08-22 11:14:31,2005-08-28 14:23:31,MAHON,2,Woodridge,MAGNOLIA FORRESTER,4,0.99,28.99,PG-13
15082,2005-08-22 11:17:06,2005-08-28 06:40:06,KENNEDY,2,Woodridge,HUSTLER PARTY,3,4.99,22.99,NC-17
15083,2005-08-22 11:17:37,2005-08-28 06:27:37,SCHRADER,1,Lethbridge,GOODFELLAS SALUTE,4,4.99,22.99,PG
15084,2005-08-22 11:17:59,2005-08-23 09:23:59,MILES,1,Lethbridge,CONQUERER NUTS,4,4.99,14.99,G
15085,2005-08-22 11:19:22,2005-08-25 09:04:22,TORRES,1,Lethbridge,GODFATHER DIARY,3,2.99,14.99,NC-17
15086,2005-08-22 11:21:08,2005-08-30 08:18:08,CHOATE,1,Lethbridge,BEAR GRACELAND,4,2.99,20.99,R
15087,2005-08-22 11:24:09,2005-08-27 16:42:09,SCROGGINS,2,Woodridge,BALLROOM MOCKINGBIRD,6,0.99,29.99,G
15088,2005-08-22 11:28:26,2005-08-24 15:46:26,FORTNER,2,Woodridge,TROOPERS METAL,3,0.99,20.99,R
15089,2005-08-22 11:34:06,2005-08-31 12:45:06,RIVERA,2,Woodridge,REMEMBER DIARY,5,2.99,15.99,R
15090,2005-08-22 11:34:33,2005-08-31 06:09:33,VANHORN,2,Woodridge,ORANGE GRAPES,4,0.99,21.99,PG-13
15091,2005-08-22 11:34:43,2005-08-23 16:52:43,PAINE,2,Woodridge,IMAGE PRINCESS,3,2.99,17.99,PG-13
15092,2005-08-22 11:36:16,2005-08-28 09:49:16,KENYON,2,Woodridge,LOLA AGENT,4,4.99,24.99,PG
15093,2005-08-22 11:39:03,2005-08-23 06:16:03,BAILEY,1,Lethbridge,SEABISCUIT PUNK,6,2.99,28.99,NC-17
15094,2006-02-14 15:16:03,,SPURLOCK,1,Lethbridge,DANCES NONE,3,0.99,22.99,NC-17
15095,2005-08-22 11:41:35,2005-08-25 16:44:35,GUTIERREZ,2,Woodridge,BUTTERFLY CHOCOLAT,3,0.99,17.99,G
15096,2005-08-22 11:43:04,2005-08-29 12:16:04,HILL,2,Woodridge,HOPE TOOTSIE,4,2.99,22.99,NC-17
15097,2005-08-22 11:43:42,2005-08-27 10:25:42,CHESTNUT,1,Lethbridge,NEWTON LABYRINTH,4,0.99,9.99,PG
15098,2005-08-22 11:48:19,2005-08-31 11:07:19,HUGHES,1,Lethbridge,WATERSHIP FRONTIER,6,0.99,28.99,G
15099,2005-08-22 11:49:16,2005-08-26 06:38:16,LONG,2,Woodridge,HOLLOW JEOPARDY,7,4.99,25.99,NC-17
15100,2005-08-22 11:55:03,2005-08-25 14:55:03,RINEHART,2,Woodridge,WIZARD COLDBLOODED,4,4.99,12.99,PG
15101,2005-08-22 11:56:02,2005-08-28 13:08:02,MAULDIN,2,Woodridge,CHRISTMAS MOONSHINE,7,0.99,21.99,NC-17
15102,2005-08-22 11:58:58,2005-08-29 08:37:58,LOMBARDI,1,Lethbridge,KRAMER CHOCOLATE,3,2.99,24.99,R
15103,2005-08-22 12:01:06,2005-08-25 14:40:06,MYERS,2,Woodridge,CRANES RESERVOIR,5,2.99,12.99,NC-17
15104,2005-08-22 12:01:16,2005-08-27 17:48:16,MARKHAM,1,Lethbridge,WRONG BEHAVIOR,6,2.99,10.99,PG-13
15105,2005-08-22 12:01:33,2005-08-26 14:29:33,GILMAN,1,Lethbridge,SUNDANCE INVASION,5,0.99,21.99,NC-17
15106,2005-08-22 12:01:48,2005-08-27 16:12:48,KNIGHT,1,Lethbridge,BORROWERS BEDAZZLED,7,0.99,22.99,G
15107,2005-08-22 12:05:02,2005-08-23 11:09:02,GAITHER,2,Woodridge,LIAISONS SWEET,5,4.99,15.99,PG
15108,2005-08-22 12:10:07,2005-08-26 14:46:07,BOWENS,2,Woodridge,SALUTE APOLLO,4,2.99,29.99,R
15109,2005-08-22 12:12:58,2005-08-30 07:20:58,OCAMPO,2,Woodridge,CARRIE BUNCH,7,0.99,11.99,PG
15110,2005-08-22 12:16:46,2005-08-26 13:36:46,WATSON,1,Lethbridge,FANTASY TROOPERS,6,0.99,27.99,PG-13
15111,2005-08-22 12:21:43,2005-08-24 09:31:43,MARSHALL,1,Lethbridge,TITANS JERK,4,4.99,11.99,PG
15112,2005-08-22 12:21:49,2005-08-27 11:03:49,DUNN,2,Woodridge,NETWORK PEAK,5,2.99,23.99,PG-13
15113,2005-08-22 12:23:59,2005-08-27 09:59:59,SPURLOCK,2,Woodridge,VIRGINIAN PLUTO,5,0.99,22.99,R
15114,2005-08-22 12:24:55,2005-08-31 17:06:55,GOMEZ,1,Lethbridge,MADISON TRAP,4,2.99,11.99,R
15115,2005-08-22 12:28:01,2005-08-26 16:12:01,HILL,2,Woodridge,GREATEST NORTH,5,2.99,24.99,NC-17
15116,2005-08-22 12:35:40,2005-08-23 17:58:40,BISHOP,2,Woodridge,CAMELOT VACATION,3,0.99,26.99,NC-17
15117,2005-08-22 12:38:20,2005-08-27 07:36:20,LAMBERT,1,Lethbridge,MAGUIRE APACHE,6,2.99,22.99,NC-17
15118,2005-08-22 12:38:37,2005-08-29 14:01:37,OLIVARES,1,Lethbridge,IGBY MAKER,7,4.99,12.99,NC-17
15119,2005-08-22 12:41:33,2005-08-23 14:44:33,CRAIG,1,Lethbridge,WORKER TARZAN,7,2.99,26.99,R
15120,2005-08-22 12:42:47,2005-08-23 14:21:47,ANDERSON,2,Woodridge,PIANIST OUTFIELD,6,0.99,25.99,NC-17
15121,2005-08-22 12:46:37,2005-08-25 17:42:37,PULLEN,1,Lethbridge,PANIC CLUB,3,4.99,15.99,G
15122,2005-08-22 12:47:45,2005-08-29 13:18:45,BUTLER,2,Woodridge,GOLDMINE TYCOON,6,0.99,20.99,R
15123,2005-08-22 12:48:44,2005-08-27 11:07:44,FORMAN,2,Woodridge,FISH OPUS,4,2.99,22.99,R
15124,2005-08-22 12:51:38,2005-08-26 09:05:38,NELSON,1,Lethbridge,GARDEN ISLAND,3,4.99,21.99,G
15125,2005-08-22 12:53:22,2005-08-29 18:44:22,MORRISON,2,Woodridge,SUGAR WONKA,3,4.99,20.99,PG
15126,2005-08-22 12:53:58,2005-08-28 07:39:58,COLLAZO,2,Woodridge,HELLFIGHTERS SIERRA,3,2.99,23.99,PG
15127,2005-08-22 12:56:29,2005-08-26 10:58:29,MILES,1,Lethbridge,LION UNCUT,6,0.99,13.99,PG
15128,2005-08-22 12:57:26,2005-08-30 11:35:26,GAVIN,2,Woodridge,RACER EGG,7,2.99,19.99,NC-17
15129,2005-08-22 13:03:52,2005-08-29 10:56:52,FULLER,2,Woodridge,SPIKING ELEMENT,7,2.99,12.99,G
15130,2005-08-22 13:04:32,2005-08-30 17:24:32,CHURCHILL,2,Woodridge,LIAISONS SWEET,5,4.99,15.99,PG
15131,2005-08-22 13:06:26,2005-08-30 16:43:26,MARSHALL,2,Woodridge,HOBBIT ALIEN,5,0.99,27.99,PG-13
15132,2005-08-22 13:11:25,2005-08-27 17:04:25,CAUSEY,2,Woodridge,SANTA PARIS,7,2.99,23.99,PG
15133,2005-08-22 13:17:43,2005-08-26 08:40:43,KENNEDY,2,Woodridge,ROXANNE REBEL,5,0.99,9.99,R
15134,2005-08-22 13:18:25,2005-08-29 18:03:25,RODRIGUEZ,1,Lethbridge,WHALE BIKINI,4,4.99,11.99,PG-13
15135,2005-08-22 13:19:19,2005-08-27 17:09:19,GREGORY,1,Lethbridge,CAROL TEXAS,4,2.99,15.99,PG
15136,2005-08-22 13:19:25,2005-08-24 07:28:25,SHELBY,1,Lethbridge,METROPOLIS COMA,4,2.99,9.99,PG-13
15137,2005-08-22 13:20:28,2005-08-26 09:35:28,LARSON,1,Lethbridge,CRAZY HOME,7,2.99,24.99,PG
15138,2005-08-22 13:36:30,2005-08-27 15:35:30,COLLINS,1,Lethbridge,LUCKY FLYING,7,2.99,10.99,PG-13
15139,2005-08-22 13:38:11,2005-08-30 09:00:11,GILBERT,1,Lethbridge,HUNCHBACK IMPOSSIBLE,4,4.99,28.99,PG-13
15140,2005-08-22 13:39:20,2005-08-30 18:19:20,RALSTON,1,Lethbridge,FELLOWSHIP AUTUMN,6,4.99,9.99,NC-17
15141,2005-08-22 13:41:49,2005-08-28 15:25:49,WINDHAM,1,Lethbridge,BALLOON HOMEWARD,5,2.99,10.99,NC-17
15142,2005-08-22 13:44:32,2005-08-29 14:19:32,FOUST,1,Lethbridge,EXPENDABLE STALLION,3,0.99,14.99,PG
15143,2005-08-22 13:46:24,2005-08-25 09:47:24,JENNINGS,2,Woodridge,FORWARD TEMPLE,6,2.99,25.99,NC-17
15144,2005-08-22 13:49:18,2005-08-26 11:11:18,MEEHAN,2,Woodridge,CAROL TEXAS,4,2.99,15.99,PG
15145,2005-08-22 13:53:04,2005-08-31 15:51:04,JOHNSON,1,Lethbridge,ISLAND EXORCIST,7,2.99,23.99,NC-17
15146,2005-08-22 13:57:55,2005-08-28 12:57:55,WATSON,2,Woodridge,PIRATES ROXANNE,4,0.99,20.99,PG
15147,2005-08-22 13:58:23,2005-08-28 14:33:23,JONES,2,Woodridge,MARRIED GO,7,2.99,22.99,G
15148,2005-08-22 13:59:19,2005-08-31 13:59:19,MARKHAM,2,Woodridge,SLUMS DUCK,5,0.99,21.99,PG
15149,2005-08-22 14:08:06,2005-08-25 08:25:06,BUFORD,2,Woodridge,PERFECT GROOVE,7,2.99,17.99,PG-13
15150,2005-08-22 14:12:05,2005-08-27 12:47:05,PERKINS,1,Lethbridge,HALF OUTFIELD,6,2.99,25.99,PG-13
15151,2005-08-22 14:23:11,2005-08-30 14:01:11,POWER,1,Lethbridge,THIEF PELICAN,5,4.99,28.99,PG-13
15152,2005-08-22 14:25:21,2005-08-31 14:28:21,FREEMAN,1,Lethbridge,CLUELESS BUCKET,4,2.99,13.99,R
15153,2005-08-22 14:26:01,2005-08-27 14:17:01,VINES,1,Lethbridge,DISTURBING SCARFACE,6,2.99,27.99,R
15154,2005-08-22 14:27:37,2005-08-29 20:04:37,WALLACE,1,Lethbridge,ROSES TREASURE,5,4.99,23.99,PG-13
15155,2005-08-22 14:27:46,2005-08-23 17:46:46,ROBERTS,1,Lethbridge,MINDS TRUMAN,3,4.99,22.99,PG-13
15156,2005-08-22 14:29:11,2005-08-30 17:48:11,CHOATE,2,Woodridge,DUDE BLINDNESS,3,4.99,9.99,G
15157,2005-08-22 14:30:09,2005-08-29 18:28:09,GREY,2,Woodridge,HIGH ENCINO,3,2.99,23.99,R
15158,2005-08-22 14:30:39,2005-08-27 15:55:39,OCAMPO,2,Woodridge,SHOCK CABIN,7,2.99,15.99,PG-13
15159,2005-08-22 14:32:25,2005-08-24 11:19:25,CLARY,1,Lethbridge,VOLCANO TEXAS,6,0.99,27.99,NC-17
15160,2005-08-22 14:33:50,2005-08-28 11:26:50,MEDINA,2,Woodridge,VIDEOTAPE ARSENIC,4,4.99,10.99,NC-17
15161,2005-08-22 14:37:22,2005-08-27 17:40:22,ROBINSON,1,Lethbridge,FIREBALL PHILADELPHIA,4,0.99,25.99,PG
15162,2005-08-22 14:41:05,2005-08-27 20:23:05,FENNELL,2,Woodridge,GRINCH MASSAGE,7,4.99,25.99,R
15163,2005-08-22 14:43:13,2005-08-26 14:26:13,HAYES,2,Woodridge,SHEPHERD MIDSUMMER,7,0.99,14.99,R
15164,2005-08-22 14:47:53,2005-08-25 16:05:53,ELLIOTT,2,Woodridge,DESERT POSEIDON,4,4.99,27.99,R
15165,2005-08-22 14:59:30,2005-08-29 15:46:30,BERRY,2,Woodridge,SINNERS ATLANTIS,7,2.99,19.99,PG-13
15166,2005-08-22 15:05:37,2005-08-30 12:22:37,ADAM,2,Woodridge,FREDDY STORM,6,4.99,21.99,NC-17
15167,2006-02-14 15:16:03,,WEAVER,2,Woodridge,DAY UNFAITHFUL,3,4.99,16.99,G
15168,2005-08-22 15:14:20,2005-08-25 20:12:20,SEAL,1,Lethbridge,QUEST MUSSOLINI,5,2.99,29.99,R
15169,2005-08-22 15:21:56,2005-08-28 09:40:56,PRICE,2,Woodridge,CONFESSIONS MAGUIRE,7,4.99,25.99,PG-13
15170,2005-08-22 15:22:15,2005-08-23 20:32:15,SOUTH,1,Lethbridge,INNOCENT USUAL,3,4.99,26.99,PG-13
15171,2005-08-22 15:23:59,2005-08-28 12:05:59,MARSHALL,1,Lethbridge,EAGLES PANKY,4,4.99,14.99,NC-17
15172,2005-08-22 15:25:33,2005-08-23 17:29:33,BENNER,2,Woodridge,LEGALLY SECRETARY,7,4.99,14.99,PG
15173,2005-08-22 15:26:29,2005-08-29 14:03:29,GILMAN,2,Woodridge,MEET CHOCOLATE,3,2.99,26.99,G
15174,2005-08-22 15:26:36,2005-08-31 10:47:36,OWENS,1,Lethbridge,AFFAIR PREJUDICE,5,2.99,26.99,G
15175,2005-08-22 15:29:15,2005-08-27 15:11:15,BRINSON,1,Lethbridge,VIDEOTAPE ARSENIC,4,4.99,10.99,NC-17
15176,2005-08-22 15:30:25,2005-08-31 20:00:25,HARRISON,1,Lethbridge,PERSONAL LADYBUGS,3,0.99,19.99,PG-13
15177,2005-08-22 15:34:49,2005-08-26 12:54:49,HARKINS,2,Woodridge,CONVERSATION DOWNHILL,4,4.99,14.99,R
15178,2005-08-22 15:36:04,2005-08-26 21:00:04,HARRIS,2,Woodridge,GREEDY ROOTS,7,0.99,14.99,R
15179,2005-08-22 15:36:22,2005-08-31 19:57:22,SPEAR,2,Woodridge,BRINGING HYSTERICAL,7,2.99,14.99,PG
15180,2005-08-22 15:42:57,2005-08-24 12:49:57,RENNER,2,Woodridge,BALLROOM MOCKINGBIRD,6,0.99,29.99,G
15181,2005-08-22 15:46:20,2005-08-27 09:56:20,HERRERA,2,Woodridge,STRAIGHT HOURS,3,0.99,19.99,R
15182,2005-08-22 15:47:05,2005-08-25 11:55:05,SKIDMORE,1,Lethbridge,CHEAPER CLYDE,6,0.99,23.99,G
